id,businessName,fullAddress,streetAddress,city,state,stateFull,zip,country,phone,website,websiteTitle,latitude,longitude,source,certifiedTech,nearestFranchise,distanceToFranchise
1004,The RV Guy of Maryland,"3255 Patuxent River Rd, Davidsonville, Maryland 21035, United States",3255 Patuxent River Rd,Davidsonville,MD,Maryland,21035,US,(443) 995-7552,https://www.facebook.com/thervguyofmaryland/,www.facebook.com/thervguyofmaryland,38.931155,-76.670391,RVTI,true,"Fireside Woodbridge, VA",36.5
1005,The RV Yogi LLC,"9221 East Baseline Road, Mesa, Arizona 85209, United States",9221 East Baseline Road,Mesa,AZ,Arizona,85209,US,(480) 808-0848,https://thervyogi.org/,thervyogi.org,33.377437,-111.634539,RVTI,true,"Fireside Apache Junction, AZ",5.5
1008,Travel Tech RV Inc.,"17946 U.S. 64, Murphy, North Carolina 28906, United States",17946 U.S. 64,Murphy,NC,North Carolina,28906,US,(833) 434-9787,https://www.traveltechrv.com/,www.traveltechrv.com,35.016522,-84.284352,RVTI,true,"Fireside Blue Ridge, GA",10.8
1009,Tric Mobile RV,"22 Holden Street, Holden, Massachusetts 1520, United States",22 Holden Street,Holden,Massachusetts 1520,Massachusetts 1520,,US,(508) 479-1144,https://tricmobilervrepair.com/#home,tricmobilervrepair.com/#home,42.331992,-71.82847,RVTI,true,"Fireside North Attleboro, MA",35.7
1013,Unlimited RV - TN,"3408 Henson Road Ste. B, Knoxville, Tennessee 37921, United States",3408 Henson Road Ste. B,Knoxville,TN,Tennessee,37921,US,865-200-4162,https://www.unlimitedrvtn.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,www.unlimitedrvtn.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,35.96019,-84.003811,RVTI,true,"Fireside Cleveland, TN",73.9
1016,Versatile Links RV Services,"250 Sawmill Rd, Campobello, South Carolina 29322, United States",250 Sawmill Rd,Campobello,SC,South Carolina,29322,US,(864) 301-4200,https://www.versatilelinks.com/services,www.versatilelinks.com/services,35.09572,-82.151554,RVTI,true,"Fireside Asheville, NC",41.2
1017,West Michigan RV Sales & Service LLC,"4766 Ivanrest Avenue Southwest, Grandville, Michigan 49418, United States",4766 Ivanrest Avenue Southwest,Grandville,MI,Michigan,49418,US,(616) 229-0690,,,42.877551,-85.742531,RVTI,true,"Fireside Grandville, MI",2.4
1024,Winnebago Motor Homes (dealership),"6841 Auburn Street, Rockford, Illinois 61101, United States",6841 Auburn Street,Rockford,IL,Illinois,61101,US,(866) 964-5591,https://www.winnebagomotorhomes.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_webbutton,www.winnebagomotorhomes.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_webbutton,42.292927,-89.171033,RVTI,true,"Fireside Kenosha, WI",71.7
1025,"WorryFree RV Services, LLC","2149 West 1st Street #2101, Gulf Shores, Alabama 36542, United States",2149 West 1st Street #2101,Gulf Shores,AL,Alabama,36542,US,,,,30.274346,-87.690083,RVTI,true,"Fireside Gulf Shores, AL",2.1
1029,"A & L RV Sales - Johnson City, TN","4503 Bristol HWY, Johnson CIty, Tennessee 37601, United States",4503 Bristol HWY,Johnson CIty,TN,Tennessee,37601,US,,,,36.401367,-82.350996,RVTI,true,"Fireside Asheville, NC",56.8
1030,A & L RV Sales - Knoxville,"3269 Winfield Dunn Pkwy, Sevierville, Tennessee 37764, United States",3269 Winfield Dunn Pkwy,Sevierville,TN,Tennessee,37764,US,423-282-5861,,,35.971059,-83.60371,RVTI,true,"Fireside Asheville, NC",64.4
1031,"A & L RV Sales - Richmond, VA","7001 jefferson Davis Hwy, Richmond, Virginia 23237, United States",7001 jefferson Davis Hwy,Richmond,VA,Virginia,23237,US,,,,38.188003,-77.51161,RVTI,true,"Fireside Woodbridge, VA",35.4
1032,Ace RV Rentals,"2875 Towerview Road, Herndon, Virginia 20171, United States",2875 Towerview Road,Herndon,VA,Virginia,20171,US,,https://www.acervrentals.com/,www.acervrentals.com,38.931994,-77.42238,RVTI,true,"Fireside Woodbridge, VA",21.1
1035,Alpha Side RV Services LLC,"7341 S Leewynn Dr., Sarasota, Florida 34240, United States",7341 S Leewynn Dr.,Sarasota,FL,Florida,34240,US,941-299-9105,https://www.alphasidervservices.com/,www.alphasidervservices.com,27.312121,-82.422393,RVTI,true,"Fireside Bradenton, FL",15.9
1036,Anytime RV Service & Parts LLC,"3574 U.S.31, Hartselle, Alabama 35640, United States",3574 U.S.31,Hartselle,AL,Alabama,35640,US,256-784-2040,,,34.441859,-86.94189,RVTI,true,"Fireside Gadsden, AL",61.1
1037,Blake's Mobile RV Repair,"4051 Barrancas Avenue Ste G #184, Pensacola, Florida 32507, United States",4051 Barrancas Avenue Ste G #184,Pensacola,FL,Florida,32507,US,850-930-7210,https://blakesmobilervrepair.com/,blakesmobilervrepair.com,30.387363,-87.273568,RVTI,true,"Fireside Gulf Shores, AL",27.3
1038,Blue Compass - B & R Camper Sales,"5604 Hwy 50, Theodore, Alabama 36582, United States",5604 Hwy 50,Theodore,AL,Alabama,36582,US,,https://www.brcampers.com,www.brcampers.com,30.554928,-88.17925,RVTI,true,"Fireside Gulf Shores, AL",35.6
1039,Blue Compass - Buffalo RV,"1200 Southwestern Blvd., West Seneca, New York 14224, United States",1200 Southwestern Blvd.,West Seneca,NY,New York,14224,US,,,,42.811641,-78.716089,RVTI,true,"Fireside Jamestown, NY",56
1040,Blue Compass - Corpus Christi,"8045 Interstate 37, Corpus Christi, Texas 78409, United States",8045 Interstate 37,Corpus Christi,TX,Texas,78409,US,,,,27.81962,-97.51953,RVTI,true,"Fireside Corpus Christi, TX",7.6
1041,Blue Compass - Dunlap Family RV - Louisville,"4214 Airport Hwy, Louisville, Tennessee 37777, United States",4214 Airport Hwy,Louisville,TN,Tennessee,37777,US,,,,35.853386,-83.961235,RVTI,true,"Fireside Blue Ridge, GA",71.4
1043,Blue Compass - Fort Worth,"10600 South Freeway, Fort Worth, Texas 76140, United States",10600 South Freeway,Fort Worth,TX,Texas,76140,US,,,,32.604225,-97.321709,RVTI,true,"Fireside Fort Worth, TX",10.5
1045,Blue Compass RV One Superstores - Buffalo,"1200 Southwestern Boulevard, Buffalo, New York 14224, United States",1200 Southwestern Boulevard,Buffalo,NY,New York,14224,US,,,,42.811824,-78.715702,RVTI,true,"Fireside Jamestown, NY",56
1046,Blue Compass - RV One Superstores - Orlando,"485 Florida 436, Casselberry, Florida 32707, United States",485 Florida 436,Casselberry,FL,Florida,32707,US,,,,28.655198,-81.334789,RVTI,true,"Fireside Longwood, FL",3.3
1048,Blue Compass - Sarasota,"6914 South Tamiami Trail, Sarasota, Florida 34231, United States",6914 South Tamiami Trail,Sarasota,FL,Florida,34231,US,,,,27.255253,-82.518925,RVTI,true,"Fireside Bradenton, FL",17.2
1049,Bob's Mobile RV Repair,"78 Ferry Rd, Salisbury, Massachusetts 1952, United States",78 Ferry Rd,Salisbury,Massachusetts 1952,Massachusetts 1952,,US,978-518-5071,,,42.827856,-70.854124,RVTI,true,"Fireside North Attleboro, MA",63.9
1052,Campers Inn RV of Jacksonville (West),"10626 General Ave, Jacksonville, Florida 32220, United States",10626 General Ave,Jacksonville,FL,Florida,32220,US,641-783-0313,https://www.campersinn.com/jacksonville,www.campersinn.com/jacksonville,30.311755,-81.835717,RVTI,true,"Fireside St. Augustine, FL",42.4
1053,Campers Inn RV of Kingston,"146 Rt 125, Kingston, New Hampshire 3848, United States",146 Rt 125,Kingston,New Hampshire 3848,New Hampshire 3848,,US,603-642-5555,https://www.campersinn.com/kingston,www.campersinn.com/kingston,42.90424,-71.073056,RVTI,true,"Fireside North Attleboro, MA",65.8
1054,Campers Inn RV of Merrimack,"35 Robert Milligan Pkwy, Merrimack, New Hampshire 3054, United States",35 Robert Milligan Pkwy,Merrimack,New Hampshire 3054,New Hampshire 3054,,US,603-883-1082,https://www.campersinn.com/merrimack,www.campersinn.com/merrimack,42.814523,-71.495597,RVTI,true,"Fireside North Attleboro, MA",58.9
1056,Campers Inn RV of Raynham,"Route 44 at 720 Church Street, Raynham, Massachusetts 2767, United States",Route 44 at 720 Church Street,Raynham,Massachusetts 2767,Massachusetts 2767,,US,508-821-3366,https://www.campersinn.com/raynham,www.campersinn.com/raynham,41.90332,-71.006789,RVTI,true,"Fireside North Attleboro, MA",17.2
1060,Camping World of Hugo,"14025 West Freeway Drive, Hugo, Minnesota 55038, United States",14025 West Freeway Drive,Hugo,MN,Minnesota,55038,US,,,,45.224637,-93.030591,RVTI,true,"Fireside Buffalo, MN",41.2
1064,Camping World Technical Institute - Marion,"348 Resistoflex Road, Marion, North Carolina 28752, United States",348 Resistoflex Road,Marion,NC,North Carolina,28752,US,,,,35.686966,-82.06169,RVTI,true,"Fireside Asheville, NC",28.2
1069,Ewald's Airstream of WI,"6269 South 108th Street, Franklin, Wisconsin 53132, United States",6269 South 108th Street,Franklin,WI,Wisconsin,53132,US,414-427-2201,,,42.930622,-88.049012,RVTI,true,"Fireside Kenosha, WI",26.6
1074,"Hartville RV Center, Inc.","540 South Prospect Avenue, Hartville, Ohio 44632, United States",540 South Prospect Avenue,Hartville,OH,Ohio,44632,US,,,,40.958603,-81.336429,RVTI,true,"Fireside New Philadelphia, OH",32.9
1075,Hilltop RV North,"600 US 41 West, Ishpeming, Michigan 49849, United States",600 US 41 West,Ishpeming,MI,Michigan,49849,US,,,,46.502394,-87.675994,RVTI,true,"Fireside Upper Peninsula, MI",32.1
1076,Horn's RV Center,"8120 S Frontage Rd, Sheboygan, Wisconsin 53081, United States",8120 S Frontage Rd,Sheboygan,WI,Wisconsin,53081,US,,,,43.65882,-87.767234,RVTI,true,"Fireside Green Bay, WI",60.3
1077,J's Mobile RV Repair,"251 Sunfish Street, Corpus Christi, Texas 78418, United States",251 Sunfish Street,Corpus Christi,TX,Texas,78418,US,361-332-9225,,,27.678454,-97.275307,RVTI,true,"Fireside Corpus Christi, TX",11.2
1078,Jason's Mobil Service,"319 Hill County Rd 2105 Loop N, Whitney, Texas 76692, United States",319 Hill County Rd 2105 Loop N,Whitney,TX,Texas,76692,US,,,,31.89487,-97.337219,RVTI,true,"Fireside Fort Worth, TX",59.5
1080,Johns RV LLC,"8630 Dittmer Catawissa Road, Dittmer, Missouri 63023, United States",8630 Dittmer Catawissa Road,Dittmer,MO,Missouri,63023,US,(636) 399-8423,,,38.345455,-90.717139,RVTI,true,"Fireside Collinsville, IL",45.5
1081,JR's RV Repair,"40 Knight Road, Gettysburg, Pennsylvania 17325, United States",40 Knight Road,Gettysburg,PA,Pennsylvania,17325,US,7173340149,,,39.77828,-77.23187,RVTI,true,"Fireside Lancaster, PA",52.3
1082,Kelly RV Inc.,"60 Old Route 15, West Milton, Pennsylvania 17886, United States",60 Old Route 15,West Milton,PA,Pennsylvania,17886,US,,https://kellyrvinc.com,kellyrvinc.com,41.02056,-76.867075,RVTI,true,"Fireside Lancaster, PA",74
1083,Lazydays RV of Wildwood (The Villages),"4319 FL-44, Wildwood, Florida 34785, United States",4319 FL-44,Wildwood,FL,Florida,34785,US,652-888-5765,https://www.lazydays.com,www.lazydays.com,28.843699,-82.032351,RVTI,true,"Fireside Lithia, FL",68.4
1084,MCD RV Center,"14 Iyanough Rd, West Yarmouth, Massachusetts 2673, United States",14 Iyanough Rd,West Yarmouth,Massachusetts 2673,Massachusetts 2673,,US,,,,41.658005,-70.269872,RVTI,true,"Fireside North Attleboro, MA",58.7
1085,McGeorge's Rolling Hills RV,"11525 Sun Shade Lane, Ashland, Virginia 23005, United States",11525 Sun Shade Lane,Ashland,VA,Virginia,23005,US,,,,37.724878,-77.45093,RVTI,true,"Fireside Woodbridge, VA",65.4
1089,Mobile Express RV,"3749 Bolivar Avenue, North Highlands, California 95660, United States",3749 Bolivar Avenue,North Highlands,CA,California,95660,US,916-769-3389,,,38.680313,-121.378217,RVTI,true,"Fireside Santa Rosa, CA",74.1
1090,"Mobile Home Depot, INC","2221 East Highland Road, Highland Charter Township, Michigan 48356, United States",2221 East Highland Road,Highland Charter Township,MI,Michigan,48356,US,,,,42.654042,-83.583897,RVTI,true,"Fireside Lansing, MI",49.6
1093,New Horizon RV,"617 S US Hwy 17, San Mateo, Florida 32187, United States",617 S US Hwy 17,San Mateo,FL,Florida,32187,US,,,,29.586703,-81.609789,RVTI,true,"Fireside Longwood, FL",63.2
1094,North Trail RV Center Sales,"5270 Orange River Blvd., Fort Myers, Florida 33905, United States",5270 Orange River Blvd.,Fort Myers,FL,Florida,33905,US,,https://www.northtrailrv.com/,www.northtrailrv.com,26.680191,-81.799547,RVTI,true,"Fireside Bradenton, FL",74
1096,Optimum RV - Pottstown,"1809 W High St, Pottstown, Pennsylvania 19464, United States",1809 W High St,Pottstown,PA,Pennsylvania,19464,US,(484) 925-1945,https://www.optimumrv.com/,www.optimumrv.com,40.247906,-75.691324,RVTI,true,"Fireside Lancaster, PA",35.5
1102,Potters Mobile RV Repair,"9424 Pitkin Street, Commerce City, Colorado 80022, United States",9424 Pitkin Street,Commerce City,CO,Colorado,80022,US,(970) 344-9525,,,39.868075,-104.786953,RVTI,true,"Fireside Arvada, CO",16.6
1105,Quietwoods RV Sales,"6968 Hwy 42-57, Sturgeon Bay, Wisconsin 54235, United States",6968 Hwy 42-57,Sturgeon Bay,WI,Wisconsin,54235,US,,,,44.810609,-87.435478,RVTI,true,"Fireside Green Bay, WI",35
1106,Road Trip Camping,"381 Waugh Boulevard, Orange, Virginia 22960, United States",381 Waugh Boulevard,Orange,VA,Virginia,22960,US,(540) 308-7596,,,38.242984,-78.097826,RVTI,true,"Fireside Woodbridge, VA",54.1
1107,"Rocks RV Mobile Service, LLC","65055 Pearson Rd, Saint Clairsville, Ohio 43950, United States",65055 Pearson Rd,Saint Clairsville,OH,Ohio,43950,US,,,,40.032144,-80.91841,RVTI,true,"Fireside New Philadelphia, OH",42.1
1113,RV Services and Solutions,"4447 Stephanie Park Lane, Conroe, Texas 77304, United States",4447 Stephanie Park Lane,Conroe,TX,Texas,77304,US,9362462600,https://Compassrvinspections.com,Compassrvinspections.com,30.349441,-95.501623,RVTI,true,"Fireside Livingston, TX",42.1
1116,Speedy Mobile RV Repair Inc.,"1225 Savona Drive, St. Petersburg, Florida 33702, United States",1225 Savona Drive,St. Petersburg,FL,Florida,33702,US,,https://speedyrvrepair.com,speedyrvrepair.com,27.867559,-82.619692,RVTI,true,"Fireside Bradenton, FL",25.6
1118,"Sundog Mobile RV Inspections, Maintenance and Repairs","311 South East Street, Farmersville, Illinois 62533, United States",311 South East Street,Farmersville,IL,Illinois,62533,US,217.652.1722,,,39.440597,-89.649758,RVTI,true,"Fireside Collinsville, IL",56.2
1119,"Texas Star RV Inspections, Inc","126 Palm Dr, Marlin, Texas 76661, United States",126 Palm Dr,Marlin,TX,Texas,76661,US,(910) 477-1431,https://www.texasstarrvinspections.net,www.texasstarrvinspections.net,31.324255,-96.897173,RVTI,true,"Fireside Waco, TX",21.4
1120,Traveling RV Technicians,"., Chuluota, Florida 32766, United States",.,Chuluota,FL,Florida,32766,US,(407) 392-3252,https://www.travelingrvtechnicians.com,www.travelingrvtechnicians.com,28.641895,-81.123654,RVTI,true,"Fireside Longwood, FL",13.7
1121,Travers Autoplex & RV,"18155 Kistoric Rte 66, Eureka, Missouri 63025, United States",18155 Kistoric Rte 66,Eureka,MO,Missouri,63025,US,314 266-6628,https://www.stlrv.net/missouri-rv-sales/about-us,www.stlrv.net/missouri-rv-sales/about-us,38.504661,-90.67398,RVTI,true,"Fireside Collinsville, IL",39
1122,Uncle Sam's RV LLC,"4027 Avenue North 1/2, Galveston, Texas 77550, United States",4027 Avenue North 1/2,Galveston,TX,Texas,77550,US,4097897837,,,29.289213,-94.810592,RVTI,true,"Fireside Manvel, TX",35.1
1123,Vanguard RV Services LLC,"553 South Cohansey Avenue, Egg Harbor City, New Jersey 8215, United States",553 South Cohansey Avenue,Egg Harbor City,New Jersey 8215,New Jersey 8215,,US,609-254-2752,,,39.522423,-74.651577,RVTI,true,"Fireside Montgomery County, PA",60.8
1127,Alpha Warranty Services,"11456 Temple Drive, South Jordan, Utah 84095, United States",11456 Temple Drive,South Jordan,UT,Utah,84095,US,,https://alphawarranty.com/,alphawarranty.com,40.54343,-111.929714,RVTI,true,"Fireside Layton, UT",35.8
1134,"Leano RV, LLC","85 Royalston Road, Phillipston, Massachusetts 01331, United States",85 Royalston Road,Phillipston,MA,Massachusetts,01331,US,978-895-6141,https://www.leanorvllc.com,www.leanorvllc.com,42.57747,-72.131822,RVTI,true,"Fireside North Attleboro, MA",58.6
1136,Moix RV Supercenter - Hot Springs,"2621 E Grand Ave,, Hot Springs, Arkansas 71901, United States","2621 E Grand Ave, ",Hot Springs,AR,Arkansas,71901,US,(501) 427-2267,https://www.moixrv.com/hotspringslanding,www.moixrv.com/hotspringslanding,34.504863,-92.983416,RVTI,true,"Fireside Alexander, AR",32
1137,Mr. Tech Mobile RV Repair LLC,"1575 South Nelson Drive, Chandler, Arizona 85226, United States",1575 South Nelson Drive,Chandler,AZ,Arizona,85226,US,602-350-5272,https://maps.app.goo.gl/jebVBxmwWhLFAjcL9,maps.app.goo.gl/jebVBxmwWhLFAjcL9,33.278121,-111.958283,RVTI,true,"Fireside Apache Junction, AZ",25.4
1144,AC Nelsen RV World - Atlantic,"50304 Olive Street, Atlantic, Iowa 50022, United States",50304 Olive Street,Atlantic,IA,Iowa,50022,US,7122432322,http://www.acnrv.com,www.acnrv.com,41.499793,-95.00297,RVTI,true,"Fireside Omaha, NE",51.1
1145,"Art's RV Service Centers, INC","21W700 North Ave., Glen Ellyn, Illinois 60137, United States",21W700 North Ave.,Glen Ellyn,IL,Illinois,60137,US,630-469-1936,http://www.artsrv.com/,www.artsrv.com,41.904732,-88.040111,RVTI,true,"Fireside Kenosha, WI",48.3
1146,ATX Mobile RV Repair LLC,"269 Forest Moon Lane, Kyle, Texas 78640, United States",269 Forest Moon Lane,Kyle,TX,Texas,78640,US,512-667-2332,https://www.atxmobilervrepair.com/,www.atxmobilervrepair.com,29.95426,-97.84813,RVTI,true,"Fireside Austin, TX",22.5
1149,"Cooper's RV Service, LLC","696 Gulf Street Suite 106, Cibolo, Texas 78108, United States",696 Gulf Street Suite 106,Cibolo,TX,Texas,78108,US,210-857-1231,https://www.coopersrvservice.com/,www.coopersrvservice.com,29.563082,-98.235471,RVTI,true,"Fireside Austin, TX",56.9
1151,Gene Latta Ford,"1565 Carlisle Pike, Hanover, Pennsylvania 17331, United States",1565 Carlisle Pike,Hanover,PA,Pennsylvania,17331,US,,https://www.genelatta.com,www.genelatta.com,39.83371,-77.001122,RVTI,true,"Fireside Lancaster, PA",39.5
1152,Great American RV - Huntsville,"21768 Alabama 20, Tanner, Alabama 35671, United States",21768 Alabama 20,Tanner,AL,Alabama,35671,US,(844) 806-5580,https://www.greatamericanrv.com/,www.greatamericanrv.com,34.627523,-86.939021,RVTI,true,"Fireside Gadsden, AL",68
1153,Rivertown RV Repair,"127 124th Avenue, Suite B, Shelbyville, Michigan 49344, United States","127 124th Avenue, Suite B",Shelbyville,MI,Michigan,49344,US,616-862-1969,https://rivertownrvrepair.com,rivertownrvrepair.com,42.595384,-85.554667,RVTI,true,"Fireside Grandville, MI",24.1
1154,RV EMT,"1406 East Main Street, Fredericksburg, Texas 78624, United States",1406 East Main Street,Fredericksburg,TX,Texas,78624,US,512-200-2271,,,30.259324,-98.854028,RVTI,true,"Fireside Austin, TX",66.3
1158,General RV Center - Salisbury,"595 E Ritchie Rd, Salisbury, North Carolina 28146, United States",595 E Ritchie Rd,Salisbury,NC,North Carolina,28146,US,(704) 314-2000,https://www.generalrv.com/rv-dealer/salisbury-north-carolina,www.generalrv.com/rv-dealer/salisbury-north-carolina,35.625816,-80.494403,RVTI,true,"Fireside Concord, NC",15.7
1162,"Frankie B's Mobile RV Repair, LLC","210 Earle Street, Belding, Michigan 48809, United States",210 Earle Street,Belding,MI,Michigan,48809,US,616-204-1342,,,43.107715,-85.225805,RVTI,true,"Fireside Grandville, MI",30.4
1163,Giant Recreation World Group (3),"13906 West Colonial Dr, Winter Garden, Florida 34787, United States",13906 West Colonial Dr,Winter Garden,FL,Florida,34787,US,407-656-6444,,,28.550456,-81.59081,RVTI,true,"Fireside Lithia, FL",60.6
1165,Mobile RV Workbench,"820 Cliffs Drive Unit 105, Ypsilanti, Michigan 48198, United States",820 Cliffs Drive Unit 105,Ypsilanti,MI,Michigan,48198,US,734-276-4349,https://mobilervworkbench.com/,mobilervworkbench.com,42.222833,-83.597907,RVTI,true,"Fireside Lansing, MI",60.2
1166,Omni RV Mobile Service,"2600 Northeast 43rd Place, Ocala, Florida 34479, United States",2600 Northeast 43rd Place,Ocala,FL,Florida,34479,US,352-484-4237,https://www.facebook.com/profile.php?id=61574739017581,www.facebook.com/profile.php?id=61574739017581,29.231437,-82.101927,RVTI,true,"Fireside Longwood, FL",58.8
1167,Parris RV,"4360 South State Street, Murray, Utah 84107, United States",4360 South State Street,Murray,UT,Utah,84107,US,801-268-1110,https://parrisrv.com,parrisrv.com,40.676302,-111.888396,RVTI,true,"Fireside Layton, UT",26.9
1168,"Suncoast RV Inspections, LLC","2412 Burlwood Drive, Lutz, Florida 33549, United States",2412 Burlwood Drive,Lutz,FL,Florida,33549,US,813-500-0071,,,28.119508,-82.432154,RVTI,true,"Fireside Bradenton, FL",43.8
1169,American Mobile RV Service company,"139 North 4th Street, Newport, Pennsylvania 17074, United States",139 North 4th Street,Newport,PA,Pennsylvania,17074,US,717-609-1900,https://arvmsc.com/,arvmsc.com,40.478523,-77.134631,RVTI,true,"Fireside Lancaster, PA",53.3
1170,Blue Compass - Explore USA RV Supercenter - Denton,"4001 South Interstate 35, Denton, Texas 76210, United States",4001 South Interstate 35,Denton,TX,Texas,76210,US,,,,33.169836,-97.08267,RVTI,true,"Fireside Fort Worth, TX",32
1171,Mobile RV Maintenance and Repair,"127 Crestview Drive, Colchester, Connecticut 06415, United States",127 Crestview Drive,Colchester,CT,Connecticut,06415,US,860-816-9092,,,41.563445,-72.331148,RVTI,true,"Fireside North Attleboro, MA",58.9
1172,"Pinewood Lodge, Inc.","190 Pinewood Road, Plymouth, Massachusetts 02360, United States",190 Pinewood Road,Plymouth,MA,Massachusetts,02360,US,,,,41.9218,-70.734892,RVTI,true,"Fireside North Attleboro, MA",30.7
1174,"Texas RV Service and Repairs, LLC.","8810 North Interstate 35, Georgetown, Texas 78626-1811, United States",8810 North Interstate 35,Georgetown,TX,Texas,78626-1811,US,737-773-2050,https://www.txrvservice.com/,www.txrvservice.com,30.770851,-97.626071,RVTI,true,"Fireside Austin, TX",35.5
1181,RV There Yet?,"2305 Florida 16, St. Augustine, Florida 32084, United States",2305 Florida 16,St. Augustine,FL,Florida,32084,US,904-481-8564,https://rvthereyetfl.com/service/,rvthereyetfl.com/service,29.91545,-81.406885,RVTI,true,"Fireside St. Augustine, FL",5.7
1183,Swift RV Repair,"24 Empire Lane VM029, Flat Rock, North Carolina 28731, United States",24 Empire Lane VM029,Flat Rock,NC,North Carolina,28731,US,727-203-0744,https://www.swiftrvrepairllc.com/,www.swiftrvrepairllc.com,35.301841,-82.394637,RVTI,true,"Fireside Asheville, NC",22.1
1185,Blue Compass - Adventure RV,"917 W. Lincolnway, Cheyenne, Wyoming 82001, United States",917 W. Lincolnway,Cheyenne,WY,Wyoming,82001,US,+1 3076 383800,,,41.129084,-104.823869,RVTI,true,"Fireside Fort Collins, CO",40
1186,Dash Mobile RV Repairs,"756 Southeast Fallon Drive, Port St. Lucie, Florida 34983, United States",756 Southeast Fallon Drive,Port St. Lucie,FL,Florida,34983,US,772-361-8546,http://www.dashmobilerv.com,www.dashmobilerv.com,27.308755,-80.329783,RVTI,true,"Fireside Okeechobee, FL",31
1187,Gerzeny's R.V. World Fort Meyers,"5600 Enterprise Pkwy, Fort Myers, Florida 33905, United States",5600 Enterprise Pkwy,Fort Myers,FL,Florida,33905,US,239-275-4200,https://www.gerzenysrvworld.com/,www.gerzenysrvworld.com,26.665541,-81.800829,RVTI,true,"Fireside Bradenton, FL",74.7
1189,JC-RV,"6241 County Road 207, Lampasas, Texas 76550, United States",6241 County Road 207,Lampasas,TX,Texas,76550,US,512-987-1037,http://www.jc-rv.com,www.jc-rv.com,30.936012,-98.137942,RVTI,true,"Fireside Austin, TX",51.8
1191,Optimum RV - Titusville,"3725 SE 58th Avenue, Ocala, Florida 34480, United States",3725 SE 58th Avenue,Ocala,FL,Florida,34480,US,(321) 335-2425,https://www.optimumrv.com/,www.optimumrv.com,29.150306,-82.053018,RVTI,true,"Fireside Longwood, FL",53.1
1194,"The Travelin' Tech, LLC","1212 North U.S. Highway 281 Unit 1293, Marble Falls, Texas 78654, United States",1212 North U.S. Highway 281 Unit 1293,Marble Falls,TX,Texas,78654,US,6827300102,https://www.thetravelintech.com,www.thetravelintech.com,30.582223,-98.273741,RVTI,true,"Fireside Austin, TX",38.4
1195,Cover-All RV Services LLC,"85 Doe Run, Odenville, Alabama 35120, United States",85 Doe Run,Odenville,AL,Alabama,35120,US,2052242268,,,33.692889,-86.373938,RVTI,true,"Fireside Gadsden, AL",30.6
1196,Fun Town RV - Denton,"7201 Interstate 35 Frontage Road, Denton, Texas 76207, United States",7201 Interstate 35 Frontage Road,Denton,TX,Texas,76207,US,,https://funtownrv.com,funtownrv.com,33.274039,-97.179585,RVTI,true,"Fireside Fort Worth, TX",36.9
1197,Fun Town RV - Tyler,"1212 South Pacific Street, Mineola, Texas 75773, United States",1212 South Pacific Street,Mineola,TX,Texas,75773,US,866-763-6613,https://www.funtownrvtyler.com/,www.funtownrvtyler.com,32.653496,-95.491173,RVTI,true,"Fireside Gladewater, TX",32.9
1199,Giddy-Up RV Mobile Service LLC,"1260 US HWY 72 E STE B#154, ATHENS, Alabama 35611, United States",1260 US HWY 72 E STE B#154,ATHENS,AL,Alabama,35611,US,256-321-8036,https://giddyuprv.com,giddyuprv.com,34.784122,-86.946483,RVTI,true,"Fireside Huntsville, AL",20.8
1200,Headwaters RV Solutions,"883 Virginia Avenue, Culpeper, Virginia 22701, United States",883 Virginia Avenue,Culpeper,VA,Virginia,22701,US,540-718-6970,,,38.471829,-78.015949,RVTI,true,"Fireside Woodbridge, VA",43.4
1201,On the Go RV Pros,"10380 Southwest Village Center Drive, Port St. Lucie, Florida 34987, United States",10380 Southwest Village Center Drive,Port St. Lucie,FL,Florida,34987,US,7728994099,https://onthegorvpros.com/,onthegorvpros.com,27.268156,-80.430841,RVTI,true,"Fireside Okeechobee, FL",24.6
1202,Ramble Trailerworks LLC,"7515 Faught Rd., Northlake, Texas 76226, United States",7515 Faught Rd.,Northlake,TX,Texas,76226,US,972-737-7626,https://www.rambletrailerworks.com,www.rambletrailerworks.com,33.111169,-97.253258,RVTI,true,"Fireside Fort Worth, TX",25
1203,Roaming Steves Mobile RV Service,"10001 U.S. 27, Sebring, Florida 33875, United States",10001 U.S. 27,Sebring,FL,Florida,33875,US,5132228976,https://www.facebook.com/profile.php?id=61565690976681,www.facebook.com/profile.php?id=61565690976681,27.37212,-81.401912,RVTI,true,"Fireside Bradenton, FL",72.5
1206,Walker RV Repair,"209 Fairhaven Drive, Yorkville, Illinois 60560, United States",209 Fairhaven Drive,Yorkville,IL,Illinois,60560,US,331-234-0407,,,41.67402,-88.4403,RVTI,true,"Fireside Kenosha, WI",70.5
1211,Camping World of Elkhart,"250 Parkway Drive Suite 270, Lincolnshire, Illinois 60069, United States",250 Parkway Drive Suite 270,Lincolnshire,IL,Illinois,60069,US,877-574-0366,https://direct.campingworld.com/,direct.campingworld.com,42.179358,-87.928167,RVTI,true,"Fireside Kenosha, WI",28.5
